Date,Open,High,Low,Close,Volume,return_pct,volume_change,ma_5,ma_20,std_5,std_20,price_diff,target_up_down
2005-03-30,374.8198,377.8864,367.4936,370.0492,23552668.0,-0.010839226076585051,0.30759159418775583,377.85228,386.97058,6.408542521665378,10.853059008777555,-4.770600000000002,1
2005-03-31,371.412,377.0342,370.6626,372.0598,15418562.0,0.005433331567802346,-0.3453581564517446,376.87096,386.87349,6.9323654958457945,10.983090581526113,0.6478000000000179,1
2005-04-01,371.412,386.405,371.412,384.6332,16413533.0,0.033794029884443244,0.06453072601712151,377.45708,387.07625,7.540237180088781,10.89785292303548,13.22120000000001,1
2005-04-04,385.0422,387.4952,380.8168,384.8374,8863404.0,0.0005308954089247031,-0.4599941402012595,377.13676,386.83092,7.083465233061647,10.889861512318754,-0.20479999999997744,0
2005-04-05,384.3606,387.6318,377.0342,378.67,13368243.0,-0.01602598915801834,0.5082515701642394,378.04992000000004,385.81209,6.886345504837307,10.637100112832837,-5.690599999999961,1
2005-04-06,379.0788,390.1192,379.0788,388.9946,21138915.0,0.027265429001505304,0.581278482146083,381.839,385.14081999999996,6.5893072701151585,9.934267394047138,9.91579999999999,0
2005-04-07,389.1312,393.22,384.0198,385.3486,12482518.0,-0.009372880754642932,-0.40950053491392535,384.49676,384.39288999999997,3.7095141067250506,9.273447689642353,-3.782600000000002,0
2005-04-08,382.9976,386.3368,376.9322,379.6922,13299346.0,-0.014678657195069555,0.06543775863171186,383.50856,383.13893,4.2785647228939085,7.977944307250162,-3.3053999999999633,0
2005-04-11,379.6922,379.6922,372.162,372.9114,7662540.0,-0.017858676053919442,-0.42384084149701795,381.12336,381.76062,6.231222862969393,7.164541471470938,-6.780799999999999,1
2005-04-12,373.4566,376.1826,371.412,373.8312,12315246.0,0.0024665376279728868,0.6072015284748922,380.1556,380.74177,7.031827261814137,6.73738502552853,0.37460000000004356,0
2005-04-13,374.8198,376.796,370.1174,371.719,7922527.0,-0.005650143701221411,-0.3566895050249098,376.70048,379.88651,5.7259367366390785,6.743066977812718,-3.1007999999999925,0
2005-04-15,371.412,371.412,358.464,360.9854,14561144.0,-0.028875575367414585,0.8379418587024063,371.82784000000004,378.39235,6.79349069094771,7.454795240331403,-10.42659999999995,0
2005-04-18,359.1114,359.1114,351.649,353.2166,13388716.0,-0.021521091988761842,-0.08051757471803045,366.53272000000004,376.90501,9.068416070736571,9.24686505589889,-5.894799999999975,0
2005-04-19,354.7156,361.1898,348.9912,350.354,12575321.0,-0.00810437561541566,-0.060752278261783976,362.02124000000003,374.94401000000005,10.585849558159879,10.49342691071055,-4.36160000000001,1
2005-04-20,350.9674,362.4848,350.9674,361.3262,13709161.0,0.031317467475753036,0.09016390118391415,359.52024,373.94392,8.336272606386725,10.801593398519977,10.358799999999974,1
2005-04-21,361.1898,372.0598,357.8506,369.6402,17717827.0,0.023009679342378186,0.29240782860453685,359.10447999999997,373.87406,7.594625185747723,10.82587183295562,8.450400000000002,1
2005-04-22,373.2862,374.0016,365.9602,372.5028,17295801.0,0.007744287553139495,-0.023819286642769444,361.40796,373.65088000000003,9.748850510085456,10.804755578209297,-0.7834000000000287,0
2005-04-25,368.6864,374.1382,367.7662,372.4684,11687529.0,-9.234829912685427e-05,-0.3242562746877118,365.25832,373.18917,9.503538009183389,10.638600670997576,3.7819999999999823,1
2005-04-26,371.412,375.1262,368.9246,372.9114,11391401.0,0.0011893626412335934,-0.02533709221170699,369.7698,372.51279,4.897258381992202,10.171647963458469,1.499400000000037,0
2005-04-27,376.796,381.3618,363.609,367.3914,45320253.0,-0.014802443690378086,2.9784617361815284,370.98284,372.17715,2.3946625039852,10.226974109033645,-9.404600000000016,1
2005-04-28,366.4372,371.0034,363.439,369.8106,23360335.0,0.00658480301934139,-0.4845497663042614,371.01691999999997,372.16522,2.371881702782129,10.229725855029304,3.3734000000000037,0
2005-04-29,370.0492,370.7308,357.8506,359.6226,14584928.0,-0.027549237366370938,-0.3756541590692085,368.44088,371.54336,5.4070803056726495,10.607521006610664,-10.426600000000008,1
2005-05-02,359.1452,364.7336,357.3394,363.882,9962508.0,0.011844083213902623,-0.3169312868736822,366.7236,370.5058,5.166316053049152,10.26925008013843,4.7368000000000166,1
2005-05-03,363.9158,370.1854,362.553,368.4816,14733278.0,0.012640361435850123,0.4788723883584334,365.83764,369.68800999999996,4.11218785417125,9.70355188458014,4.565800000000024,1
2005-05-04,368.0048,371.3438,367.3914,368.6864,9483788.0,0.0005557943734504356,-0.35630156439049065,366.09664,369.18883,4.272183697828721,9.47118324498619,0.6816000000000031,0
2005-05-05,371.4804,372.7754,366.812,368.4478,7852434.0,-0.0006471624665298492,-0.17201502184570128,365.82408,368.16148999999996,4.0115216529383835,8.244727118136055,-3.032600000000002,1
2005-05-06,368.0048,375.0924,368.0048,374.0016,16623173.0,0.015073505663488973,1.1169452681805412,368.69988,367.59414000000004,3.5857905281810942,7.34061303193632,5.9968000000000075,1
2005-05-09,372.7754,378.1588,372.2642,377.1708,11486417.0,0.00847376054006177,-0.30901176327768476,371.35764,367.46807,4.020499089415783,7.140834692851619,4.395399999999995,0
2005-05-10,377.2046,379.7264,370.0492,370.5944,9183162.0,-0.017436132383524816,-0.20051988361557826,371.7802,367.35222,3.744188702508617,7.066282263166292,-6.61020000000002,0
2005-05-11,370.0492,372.9454,368.107,369.6402,11900924.0,-0.0025747825655217937,0.295950566918018,371.97096,367.14267,3.5672766514517957,6.924761071394191,-0.4089999999999918,0
2005-05-12,353.6934,368.9928,353.6934,367.3232,19931486.0,-0.00626825761916594,0.6747847478061368,371.74604,366.92287999999996,3.867748777776691,6.841120422054735,13.629799999999989,0
2005-05-13,367.5958,367.5958,363.984,365.4152,6862229.0,-0.005194335669513772,-0.6557091127074017,370.02876000000003,367.14437,4.474501470330827,6.709207803977238,-2.18059999999997,1
2005-05-16,365.4152,370.39,365.4152,368.1408,9822065.0,0.007458912491872249,0.4313228252802406,368.22276,367.89058,2.0206515800583675,5.854055841317612,2.725599999999986,0
2005-05-17,368.3796,370.7308,357.7824,358.464,15289174.0,-0.02628559507666639,0.5566150295279049,365.79668000000004,368.29607999999996,4.373543496067193,4.752670127479206,-9.915599999999984,1
2005-05-18,371.412,371.412,357.7484,361.1214,15882697.0,0.007413296732726282,0.03881982113618432,364.09292,368.28584,4.155813315344076,4.768671348709367,-10.290599999999984,0
2005-05-19,362.1778,364.5974,356.1126,357.2372,11011549.0,-0.01075593969230293,-0.3066952671828972,362.07572,367.66569,4.618004057164812,5.353851228680511,-4.940600000000018,0
2005-05-20,355.6014,358.8044,351.2742,354.6476,16101302.0,-0.007248965113375583,0.4622195296955951,359.9222,366.77293,5.151224223423973,5.95926241613151,-0.9538000000000011,1
2005-05-23,355.3972,363.0982,355.3972,361.9396,6747717.0,0.02056125573668055,-0.580921033590948,358.68196,366.24649,2.956940332165906,5.8943473422827335,6.5423999999999864,0
2005-05-24,363.8476,365.2786,359.2474,361.4966,11487184.0,-0.001223961125005335,0.7023808200610666,359.28848,365.67575,3.201926909220399,5.766275948588052,-2.350999999999999,1
2005-05-25,361.5306,363.7794,358.634,361.5306,13322993.0,9.405344337953814e-05,0.15981366712677358,359.37032,365.38271,3.265094224059963,5.823139832906374,0.0,1
2005-05-26,362.553,363.3706,358.8044,361.701,24517878.0,0.0004713293978435562,0.8402680238592035,360.26308,364.97723,3.144047049900833,5.78077890773443,-0.8519999999999754,1
2005-05-27,361.1898,367.4596,360.6106,361.8374,15517123.0,0.0003771070580396163,-0.36710986978563154,361.70104000000003,365.08797000000004,0.19127887492018603,5.693356672760378,0.6476000000000113,0
2005-05-30,361.8714,364.5292,357.9528,358.907,8313404.0,-0.008098665312098796,-0.4642432105487596,361.09452,364.83921999999995,1.2305249416369328,5.8552018667705745,-2.964400000000012,1
2005-05-31,358.907,366.4032,357.169,364.7674,13957195.0,0.016328463919622616,0.6788784714420231,361.74868000000004,364.65351,2.0763862338184573,5.79215827003717,5.860400000000027,1
2005-06-01,365.9602,370.7308,365.313,368.2774,11493306.0,0.009622570438037936,-0.17653181746045676,363.09803999999997,364.63306,3.5608384922643244,5.77787460471336,2.317200000000014,0
2005-06-02,368.7204,370.0492,360.2698,360.9854,11409839.0,-0.01980029184522314,-0.00726222724775627,362.95492,364.25994000000003,3.6444270265696352,5.7594849711632055,-7.734999999999957,1
2005-06-03,361.3602,378.2272,361.3602,376.796,29978551.0,0.043798447250221084,1.6274297998420484,365.94664,364.39966,7.048086535223046,6.035526849754494,15.435799999999972,0
2005-06-06,380.2716,385.7234,373.627,376.0462,18140031.0,-0.00198993619889809,-0.394899673436518,369.37448,364.34343,6.935348599168887,5.914303551747466,-4.225399999999979,0
2005-06-07,375.501,378.704,371.276,373.3204,13746901.0,-0.007248577435432169,-0.2421787482061084,371.08508,364.47973,6.55954604923196,6.094607427373119,-2.18059999999997,1
2005-06-08,373.5248,381.6344,373.5248,380.6124,16307308.0,0.019532819529819445,0.1862533963109212,373.55208000000005,365.02834,7.492778054366454,7.008842859101693,7.087599999999952,1
2005-06-09,381.021,384.7014,379.9308,380.9532,12295419.0,0.0008953990989257754,-0.24601785898690331,377.54564,365.70984000000004,3.227979846281173,7.855268513109799,-0.06780000000003383,1
2005-06-10,381.6344,388.0066,381.6344,386.2346,18839125.0,0.013863645193162855,0.5322068324796414,379.43336,366.75081,4.969860342906859,9.095708109808896,4.6001999999999725,1
2005-06-13,390.051,390.051,381.7366,388.0404,11953629.0,0.004675396766628204,-0.3654891615189134,381.83219999999994,367.74579,5.758345363036094,10.268554657988927,-2.010600000000011,1
2005-06-14,389.1312,392.0272,385.0422,391.4138,16216088.0,0.008693424705262576,0.35658284191353107,385.45088,369.39328,4.650705857394217,11.293127128041435,2.282600000000002,1
2005-06-15,391.8568,393.22,388.279,391.8228,13546064.0,0.0010449299437065296,-0.1646527818546618,387.69295999999997,370.92835,4.432045860322497,12.162691566879932,-0.03400000000004866,1
2005-06-16,393.1518,405.2822,392.0616,402.6242,25189699.0,0.02756705326999853,0.859558540399632,392.02716,373.19770000000005,6.3671664991583174,13.620554489292584,9.472399999999993,1
2005-06-17,404.8052,414.6186,398.0246,409.4732,29058834.0,0.017010899990611783,0.1535998901773301,396.67488,375.93898,9.013424588468395,15.124716538086654,4.668000000000006,1
2005-06-20,417.072,440.0382,417.072,429.6114,79278348.0,0.049180752244591286,1.7282012760732246,404.98908,379.32257,15.72893661288045,18.921105396803448,12.5394,1
2005-06-21,429.6114,442.2192,419.2526,440.1746,51754923.0,0.02458780190656018,-0.3471745526281652,414.74124,383.25647,19.797772950208728,22.801026435554125,10.563199999999995,1
2005-06-22,440.2428,449.7154,436.4944,446.7166,38179244.0,0.014862284193590591,-0.26230700797294204,425.71999999999997,387.51577,19.12008207723029,26.227939368003714,6.47380000000004,0
2005-06-23,449.7154,449.7154,440.4472,443.3776,24390501.0,-0.007474537547966786,-0.3611580941728443,433.87068,391.5996,15.07080864094649,28.275691268724163,-6.337800000000016,1
2005-06-24,439.5952,448.7612,437.6528,446.1716,17218279.0,0.006301626424068507,-0.29405800233459745,441.21036000000004,395.81631,6.986382868697668,29.848284256815774,6.576400000000035,0
2005-06-27,447.0576,460.006,439.6294,441.8782,39729651.0,-0.009622755011748918,1.3074112691518125,443.66372,399.96487,2.7862808135638084,30.21211932901468,-5.179399999999987,0
2005-06-28,456.5986,456.5986,427.2944,428.7256,29848154.0,-0.029765215844547277,-0.2487184445692715,441.37392,403.16278,7.345253461388013,29.670520600183018,-27.87299999999999,1
2005-06-29,421.0246,440.924,421.0246,437.585,27943916.0,0.020664499624001964,-0.06379751323984728,439.5476,406.62816,6.799732625628119,29.42803745636195,16.56039999999996,0
2005-06-30,437.5506,445.0812,433.564,437.4486,13910580.0,-0.0003117108676028435,-0.502196470959904,438.3618,410.45132,6.474020155979656,28.12424063610362,-0.10199999999997544,0
2005-07-01,437.5506,439.5612,434.1774,435.9152,7192946.0,-0.003505326111456264,-0.48291544996685976,436.31052,413.40728,4.785547911371247,27.50067936549527,-1.6353999999999473,1
2005-07-04,436.8352,442.4574,435.4724,438.7774,10374948.0,0.0065659559473951745,0.4423781299067169,435.69035999999994,416.54384,4.023969416885445,26.57708991939422,1.942200000000014,0
2005-07-05,438.164,442.9686,433.7686,434.961,13699042.0,-0.008697804399223852,0.3203962082508751,436.93744000000004,419.62586999999996,1.5014460523209074,24.816633112429518,-3.2029999999999745,1
2005-07-06,436.154,440.788,436.154,439.6294,17702725.0,0.010732916284448502,0.2922600719086781,437.34632,422.57672,1.9370571370071126,23.401957136183587,3.475399999999979,0
2005-07-07,437.5168,439.5612,415.0616,418.3328,29432120.0,-0.04844216515092015,0.6625756769084985,433.52316,424.44569999999993,8.70961366927535,21.30111446706324,-19.18399999999997,1
2005-07-08,425.9316,429.1346,419.1848,422.933,18092374.0,0.010996508043356723,-0.38528471615364435,430.92672000000005,426.28062,9.69731420507899,19.325295045329458,-2.9986000000000104,1
2005-07-11,425.9316,433.0188,424.2276,431.3494,12227079.0,0.019900078735875404,-0.32418603550866243,429.44112000000007,428.44606999999996,8.712950939379041,17.114887600814324,5.4178,1
2005-07-12,430.7018,438.5388,429.7136,434.9272,16761767.0,0.0082944360186894,0.37087255263501606,429.43436,430.62173999999993,8.707609120075736,14.763777508211803,4.225400000000036,0
2005-07-13,434.7906,437.7894,428.6572,429.8158,8585303.0,-0.011752311651237246,-0.4878044182334714,427.47164000000004,432.52139,6.712583951655671,11.617889543915087,-4.974799999999959,1
2005-07-14,430.1906,440.924,423.6146,437.585,25729055.0,0.01807565008080192,1.9968720964187288,431.32208,434.26943,5.587202927407158,9.277071597681323,7.394399999999962,1
2005-07-15,439.5612,456.36,439.493,454.2812,23115418.0,0.03815532982163483,-0.10158309351043016,437.59172,436.50982999999997,9.811599582740316,8.3364992155978,14.720000000000027,0
2005-07-18,456.5986,459.3244,448.4208,450.6352,64484716.0,-0.008025865917409725,1.7896841839502966,441.44888000000003,437.56102,10.510082548297678,8.736749055484227,-5.963399999999979,1
2005-07-19,451.828,457.3482,450.6352,453.0548,11355471.0,0.005369309809797329,-0.8239044582285204,445.07439999999997,438.20502999999997,10.820009627538823,9.389849888889213,1.2268000000000256,1
2005-07-20,453.8726,465.117,453.8726,462.6294,13732646.0,0.021133425801911798,0.2093418229855899,451.63712,439.00067,9.059485573256087,10.72787442433465,8.756799999999998,0
2005-07-21,464.7766,467.5022,456.939,462.5616,12090649.0,-0.0001465535912762439,-0.11956887259745863,456.63244,439.95986999999997,5.599401590173429,11.93009709463637,-2.214999999999975,1
2005-07-22,458.8132,471.523,458.8132,470.024,10884584.0,0.01613277020833559,-0.09975188263260315,459.78099999999995,441.15249000000006,7.900183415594707,13.651752520690803,11.210800000000006,0
2005-07-25,468.8654,474.0446,466.855,468.4904,13538819.0,-0.003262812111721858,0.24385268192151388,463.35204000000004,442.48310000000004,6.672667182471977,14.96040528503852,-0.375,1
2005-07-26,469.615,471.932,463.5498,470.9438,13808715.0,0.005236820220862581,0.019934973648735532,466.92983999999996,444.59400999999997,4.052664351761596,15.868015856528164,1.328800000000001,1
2005-07-27,471.932,480.3824,469.8876,475.9526,26306102.0,0.01063566395820481,0.9050362035859238,469.59448000000003,446.51239000000004,4.82470816651534,17.236307954824756,4.020600000000002,1
2005-07-29,476.9752,484.7782,472.9544,479.0196,20791028.0,0.0064439189952949505,-0.20964998919262157,472.88608000000005,448.59094000000005,4.424634693626185,18.542802458277787,2.044400000000053,1
2005-08-01,475.6802,483.824,472.341,482.5634,11450228.0,0.007398027137094143,-0.44927071427155985,475.39396,450.92335,5.751549327619553,19.75844371517567,6.883199999999988,1
2005-08-02,481.8136,509.005,481.8136,505.6316,32154809.0,0.04780345960758736,1.8082243427816458,482.82219999999995,454.26606000000004,13.445103786138727,22.98686143802416,23.817999999999984,0
2005-08-03,504.9844,517.9328,483.858,486.3798,110092713.0,-0.03807475640367419,2.4238335236262794,485.9094,456.8370000000001,11.693901992921024,23.581808870130015,-18.604600000000005,1
2005-08-04,493.9442,510.4362,491.116,496.8064,55234765.0,0.02143715672402524,-0.4982886378683392,490.08016,459.69584999999995,10.950113277406906,24.819266130960585,2.862199999999973,0
2005-08-05,500.5206,500.5206,492.888,494.5916,40455533.0,-0.004458074614175578,-0.26757119361329773,493.19456,463.50879000000003,9.071102327062782,23.973631005530663,-5.928999999999974,0
2005-08-08,498.1692,503.519,482.1882,484.8804,32756133.0,-0.0196347855483191,-0.19031760130313946,493.65796,466.60616,8.428665159326465,22.40587522777226,-13.28879999999998,0
2005-08-09,487.2658,493.7396,478.747,482.0182,29937557.0,-0.0059028989416771704,-0.08604727548273172,488.93528000000003,469.1396000000001,6.418080156249418,21.032014614716683,-5.247600000000034,1
2005-08-10,484.5396,492.0358,483.722,490.1618,18457124.0,0.016894797748300938,-0.3834792865697091,489.69168,471.90133000000003,6.262590918465201,19.8990460807355,5.622200000000021,0
2005-08-11,490.673,497.4198,485.9708,488.6624,20440330.0,-0.0030589899090464057,0.10744935126404309,488.06288000000006,474.84366,4.849108410011284,17.562016697418102,-2.010600000000011,0
2005-08-12,490.4686,492.3428,478.4062,479.5648,19085657.0,-0.018617352184248315,-0.06627451709439136,485.05752,476.94264999999996,4.4296626476562295,15.228142950384298,-10.90379999999999,0
2005-08-16,480.4506,483.824,473.9764,476.9408,15702010.0,-0.0054716276090320815,-0.1772874258402527,483.4696,478.07563,5.738683802061243,14.26592596721926,-3.5097999999999843,1
2005-08-17,477.1112,488.9012,473.7038,486.9588,16552200.0,0.021004703309089878,0.05414529732180795,484.45772,479.89180999999996,5.85055587376451,12.828380430980749,9.8476,0
2005-08-18,490.673,495.1028,480.621,482.972,22143432.0,-0.008187140267308046,0.3377938884257077,483.01975999999996,481.38766999999996,4.90530851711081,11.17160419866608,-7.701000000000022,0
2005-08-19,483.1768,490.1278,478.4744,480.8254,16905918.0,-0.00444456407410776,-0.2365267497829605,481.45236000000006,482.29747,3.772940578387002,10.267933734694351,-2.3514000000000124,0
2005-08-22,483.858,486.175,473.1244,476.4978,13883153.0,-0.00900035647035291,-0.17879922285202143,480.83895999999993,482.99428000000006,4.360155005047298,9.283827263045888,-7.36020000000002,0
2005-08-23,479.0878,481.1322,465.5942,466.991,21631026.0,-0.019951403763039388,0.5580773330092954,478.849,482.84263,7.629129167869568,9.528396279104536,-12.09680000000003,1
2005-08-24,468.1838,474.7602,465.8324,473.4996,22949373.0,0.013937313567070841,0.060947039682722304,476.1571599999999,483.09309,6.31331249884219,9.191149852918894,5.315799999999967,1
2005-08-25,475.6802,477.3498,471.5912,474.6238,13047177.0,0.0023742364301893026,-0.4314800234411633,474.48751999999996,483.27708999999993,5.034935919357491,8.969286723848247,-1.0563999999999965,1
2005-08-26,477.0434,479.769,472.818,476.0548,11960639.0,0.0030150194743709946,-0.08327763162866575,473.5334,483.28219999999993,3.8450694948252546,8.964922224100965,-0.9886000000000195,1
2005-08-29,479.0878,482.0522,472.2728,477.0434,14399969.0,0.002076651679596697,0.20394646138889394,473.64252,483.18339,3.956359894149659,9.025065614449945,-2.044399999999996,1
2005-08-30,478.4402,483.5854,476.4978,482.2564,10853830.0,0.010927726911220237,-0.2462601829212271,476.6956,483.16804,3.389721867651898,9.026436576049408,3.8161999999999807,1
2005-08-31,483.858,493.3992,482.4952,490.3662,18937985.0,0.016816365734078298,0.7448204919369477,480.06892,482.40477,6.436911266441304,7.551942746289338,6.508199999999988,1
2005-09-01,489.9914,497.488,487.2658,495.2732,14110569.0,0.010006807157589614,-0.25490652780641654,484.19879999999995,482.84943999999996,8.396078862185648,8.044108483550351,5.281799999999976,1
2005-09-02,495.4436,499.4642,490.673,498.0672,15939383.0,0.005641330885660656,0.12960597124042272,488.60128000000003,482.91247999999996,8.818661928662573,8.16330025738239,2.6236000000000104,0
2005-09-05,498.4762,502.5308,496.1248,497.8968,8480894.0,-0.00034212250876997086,-0.46792833825500024,492.77196000000004,483.07774,6.650647271359741,8.440914565338119,-0.579400000000021,0
2005-09-06,498.1692,500.725,494.1826,496.8404,7444937.0,-0.0021217248232967556,-0.12215186276352474,495.68876,483.67574,3.1765164580159273,8.981679840792305,-1.328800000000001,1
2005-09-08,499.5326,508.1874,499.5326,503.2464,22619140.0,0.01289347645642347,2.038190920890264,498.26480000000004,484.73714999999993,2.9987244888530733,9.974895732760418,3.713799999999992,1
